"Genome ID","Genome Name","Version","Species Identifier","No. Matched Families","No. Complete Alleles","Kernel Size (nts)","% Kernel Matched","Pathogenwatch Reference"
"614c898536a4e2a81da37e26","SEAP8101303","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2a850a37e4a","SEAP8101319","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2a883a37f5e","SEAP8101098","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2a8f6a37f78","SEAP8100974","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2a961a37daa","SEAP8101059","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2a9bca37e31","SEAP8100895","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e2ab44a37dd1","SEAP8101100","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e2abd2a37e66","SEAP8101212","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2ad47a37e72","SEAP8101032","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e2adc6a37f18","SEAP8101045","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2aee7a37e1c","SEAP8101146","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e2aefaa37f31","SEAP8101072","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2b0f6a37dbd","SEAP8101247","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2b288a37dd9","SEAP8101107","v1","90370",3284,3283,3284,100,"E98-0664_66"
"614c898536a4e2b2b2a37e2c","SEAP8101305","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2b35da37e8d","SEAP8100981","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2b365a37efd","SEAP8101251","v1","90370",3284,3286,3288,100,"ERL041834"
"614c898536a4e2b40fa37e3c","SEAP8101171","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2b41aa37e44","SEAP8101316","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2b529a37e2a","SEAP8101157","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2b56ca37eab","SEAP8101001","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2b68ca37e49","SEAP8100941","v1","90370",3284,3286,3288,100,"ERL041834"
"614c898536a4e2b7b3a37e1b","SEAP8101298","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2b7bba37f05","SEAP8101255","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2b9e0a37f12","SEAP8101043","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2ba29a37e84","SEAP8100976","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2ba9aa37f0b","SEAP8101262","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2bb8da37f28","SEAP8100933","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2bcc0a37eaa","SEAP8101179","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e2bd57a37e51","SEAP8101322","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e2be19a37dab","SEAP8101060","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2bedba37ece","SEAP8101016","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2bfa0a37e24","SEAP8101154","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e2c04ba37dbc","SEAP8101076","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2c1ffa37eee","SEAP8101229","v1","90370",3284,3288,3288,100,"ERL041834"
"614c898536a4e2c23ba37df4","SEAP8101285","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e2c382a37f5d","SEAP8100956","v1","90370",3284,3286,3288,100,"ERL041834"
"614c898536a4e2c3e0a37ef9","SEAP8100916","v1","90370",3282,3281,3282,99.9,"007898"
"614c898536a4e2c57aa37f6b","SEAP8100966","v1","90370",3284,3286,3288,100,"ERL041834"
"614c898536a4e2c59ca37ef2","SEAP8100913","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2c746a37e37","SEAP8100898","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2c887a37db3","SEAP8101069","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2c8aaa37e54","SEAP8101323","v1","90370",3282,3282,3282,99.9,"007898"
"614c898536a4e2c8ada37f33","SEAP8100937","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e2c95fa37db2","SEAP8101241","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2c971a37e0f","SEAP8101135","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e2cad4a37db8","SEAP8101074","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2cb59a37e2f","SEAP8101306","v1","90370",3282,3282,3282,99.9,"007898"
"614c898536a4e2cbf5a37ed0","SEAP8100901","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2cc18a37e59","SEAP8100965","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2cc21a37e81","SEAP8101231","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2ccdaa37e86","SEAP8100977","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2cdd1a37f70","SEAP8101139","v1","90370",3284,3283,3284,100,"E98-0664_66"
"614c898536a4e2cddfa37f73","SEAP8101142","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e2ceb6a37e36","SEAP8100897","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e2d0caa37e5e","SEAP8101343","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e2d0cea37da7","SEAP8101233","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2d2bea37edc","SEAP8101206","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2d42ba37e76","SEAP8101049","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2d60fa37f5b","SEAP8101097","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2d6f3a37ec4","SEAP8100888","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e2d707a37f0e","SEAP8100923","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2d8b0a37e9f","SEAP8100990","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2d90aa37dd6","SEAP8101269","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2d9f0a37eac","SEAP8100866","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2dba5a37f06","SEAP8101038","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2dda6a37f27","SEAP8100932","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e2df48a37e45","SEAP8101182","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2dfb7a37e41","SEAP8101314","v1","90370",3282,3280,3282,99.9,"D50739"
"614c898536a4e2dfcfa37f51","SEAP8101089","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e2e253a37ede","SEAP8100905","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e2e2b8a37df1","SEAP8101123","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e2e2f9a37f13","SEAP8100924","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2e327a37df7","SEAP8101126","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e2e40da37eeb","SEAP8100910","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2e555a37ea2","SEAP8101175","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2e60da37dc0","SEAP8101079","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2e650a37f76","SEAP8101144","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e2e748a37e75","SEAP8101221","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e2e932a37df2","SEAP8101284","v1","90370",3283,3282,3284,100,"007898"
"614c898536a4e2e97ca37eef","SEAP8100912","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2e988a37e82","SEAP8101056","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2e9e2a37f5a","SEAP8101347","v1","90370",3284,3283,3284,100,"UI4692"
"614c898536a4e2ec03a37f55","SEAP8101095","v1","90370",3283,3281,3283,100,"UI4692"
"614c898536a4e2ece2a37eb9","SEAP8101187","v1","90370",3282,3280,3282,99.9,"D50739"
"614c898536a4e2eff1a37ea0","SEAP8101173","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2f11fa37f77","SEAP8100973","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2f2b9a37e0c","SEAP8101134","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e2f2c1a37f08","SEAP8101256","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2f310a37e23","SEAP8101302","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2f319a37f14","SEAP8100925","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2f3e8a37f22","SEAP8100931","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2f3eba37dfb","SEAP8100865","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2f47aa37f20","SEAP8101053","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2f4eda37f5f","SEAP8101101","v1","90370",3284,3287,3288,100,"ERL041834"
"614c898536a4e2f6a0a37e99","SEAP8100987","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614c898536a4e2f6e8a37e35","SEAP8101164","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2f71da37dff","SEAP8101289","v1","90370",3282,3281,3282,99.9,"007898"
"614c898536a4e2f76ea37de9","SEAP8101278","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e2fb81a37f2d","SEAP8100934","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2fcbca37e3d","SEAP8100911","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2fd1fa37e67","SEAP8100997","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2fd35a37f1b","SEAP8101312","v1","90370",3284,3284,3284,100,"007898"
"614c898536a4e2fde6a37dcc","SEAP8101261","v1","90370",3283,3283,3283,100,"007898"
"614c898536a4e2fe0ca37dbe","SEAP8101078","v1","90370",3283,3282,3283,100,"007898"
"614c898536a4e2fe1fa37f25","SEAP8101327","v1","90370",3284,3284,3284,100,"007898"
"614cb71d4877302503daa23f","1472","v1","90370",3283,3282,3283,100,"007898"
"614cb71d48773048d5daa223","578","v1","90370",3284,3287,3288,100,"ERL041834"
"614cb71d48773048f3daa22b","985","v1","90370",3283,3281,3283,100,"007898"
"614cb71d4877305fb1daa233","1222","v1","90370",3283,3282,3283,100,"007898"
"614cb71d4877308080daa23e","1441","v1","90370",3284,3287,3288,100,"ERL041834"
"614cb71d487730c34cdaa23a","1259","v1","90370",3283,3282,3283,100,"007898"
"614cb71d487730c73cdaa232","1136","v1","90370",3283,3282,3283,100,"007898"
"614cb71d487730dacddaa224","974","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614cb71d487730e3dbdaa213","147","v1","90370",3284,3287,3288,100,"ERL041834"
"614cb71e4877300054daa445","1874","v1","90370",3282,3281,3282,99.9,"007898"
"614cb71e48773000b0daa3da","207","v1","90370",3283,3282,3283,100,"007898"
"614cb71e48773000d5daa4b7","1122","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614cb71e4877300210daa49e","1013","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614cb71e487730022cdaa3f1","272","v1","90370",3283,3282,3283,100,"007898"
"614cb71e487730033bdaa3b2","1393","v1","90370",3282,3281,3283,99.9,"007898"
"614cb71e48773003a8daa446","689","v1","90370",3284,3284,3284,100,"007898"
"614cb71e4877300487daa3f5","284","v1","90370",3283,3282,3283,100,"007898"
"614cb71e487730052cdaa3fd","297","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877300541daa3e8","250","v1","90370",3284,3284,3284,100,"ERL041834"
"614cb71e48773008addaa471","946","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614cb71e4877300ad3daa457","816","v1","90370",3283,3286,3287,100,"ERL041834"
"614cb71e4877300b82daa4ac","1035","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614cb71e4877300df8daa4c8","1249","v1","90370",3283,3282,3283,100,"007898"
"614cb71e487730118ddaa3fc","1547","v1","90370",3283,3282,3283,100,"007898"
"614cb71e487730129ddaa3a5","55","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877301436daa4e2","1356","v1","90370",3284,3284,3284,100,"007898"
"614cb71e4877301441daa3a7","1371","v1","90370",3283,3282,3283,100,"007898"
"614cb71e48773014a9daa3ec","260","v1","90370",3283,3282,3283,100,"007898"
"614cb71e487730155fdaa3e4","1499","v1","90370",3283,3280,3283,100,"007898"
"614cb71e487730158cdaa40c","1611","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877301668daa3dd","209","v1","90370",3284,3284,3284,100,"007898"
"614cb71e48773016d9daa3f0","263","v1","90370",3284,3284,3284,100,"007898"
"614cb71e4877301a31daa42a","609","v1","90370",3284,3287,3288,100,"ERL041834"
"614cb71e4877302050daa467","941","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614cb71e487730205bdaa438","1768","v1","90370",3283,3282,3283,100,"007898"
"614cb71e48773021acdaa3e0","1498","v1","90370",3283,3282,3283,100,"007898"
"614cb71e48773021c3daa481","978","v1","90370",3282,3281,3282,99.9,"007898"
"614cb71e487730243ddaa4a6","1024","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614cb71e48773025eedaa4be","1186","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614cb71e487730298fdaa3b7","97","v1","90370",3284,3284,3284,100,"007898"
"614cb71e4877302ad0daa49a","1006","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614cb71e4877302af1daa414","1617","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877302c3bdaa47d","967","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614cb71e4877302ca4daa439","655","v1","90370",3284,3284,3284,100,"007898"
"614cb71e4877302d45daa3ae","1386","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877302e16daa3f8","1545","v1","90370",3283,3282,3283,100,"007898"
"614cb71e487730308cdaa404","1585","v1","90370",3274,3272,3274,99.7,"ERL041834"
"614cb71e487730316ddaa421","472","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877303300daa469","943","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614cb71e4877303567daa3c3","122","v1","90370",3283,3282,3283,100,"007898"
"614cb71e48773036f2daa411","410","v1","90370",3284,3284,3284,100,"007898"
"614cb71e48773039dcdaa405","323","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877303a75daa3d1","1429","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877303b13daa3e1","225","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877303bf4daa44a","740","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877303dfadaa4d6","1330","v1","90370",3283,3283,3283,100,"007898"
"614cb71e48773041ebdaa4d3","1327","v1","90370",3283,3283,3283,100,"007898"
"614cb71e4877304262daa401","318","v1","90370",3284,3283,3284,100,"ERL041834"
"614cb71e48773043badaa3b6","1396","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877304717daa41c","1625","v1","90370",3284,3286,3288,100,"ERL041834"
"614cb71e48773047a7daa42d","1663","v1","90370",3283,3282,3283,100,"007898"
"614cb71e48773048fcdaa4cf","1324","v1","90370",3280,3278,3280,99.9,"007898"
"614cb71e48773049ccdaa429","1653","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877304b63daa410","1612","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877304d90daa497","1003","v1","90370",3284,3287,3288,100,"ERL041834"
"614cb71e4877304e5edaa42e","621","v1","90370",3284,3284,3284,100,"007898"
"614cb71e4877304e79daa4a3","1016","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614cb71e487730517cdaa3d4","1480","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877305467daa449","1895","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877305542daa3d9","1491","v1","90370",3283,3283,3283,100,"007898"
"614cb71e4877305703daa3bf","114","v1","90370",3284,3286,3288,100,"ERL041834"
"614cb71e4877305844daa3be","1410","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877305885daa40d","364","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877305978daa3f4","1533","v1","90370",3283,3281,3283,100,"007898"
"614cb71e4877305b30daa44e","759","v1","90370",3284,3287,3288,100,"ERL041834"
"614cb71e4877305d46daa4e0","42","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877305ee7daa4de","39","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877305f20daa4ca","1261","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877305fd4daa3af","79","v1","90370",3284,3283,3284,100,"D50739"
"614cb71e4877306011daa4b1","1056","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614cb71e487730619adaa40b","1600","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877306623daa3a8","65","v1","90370",3284,3284,3284,100,"007898"
"614cb71e4877306682daa4e3","43","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877306789daa3f9","287","v1","90370",3283,3282,3283,100,"007898"
"614cb71e487730696bdaa43c","1773","v1","90370",3283,3283,3283,100,"007898"
"614cb71e4877306aa5daa463","929","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614cb71e4877306adfdaa4aa","1026","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614cb71e4877306be7daa4db","1341","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877306cf6daa3ef","1532","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877307343daa4af","1044","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877307357daa408","1580","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877307429daa4c2","1216","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614cb71e48773074d0daa3ab","1380","v1","90370",3283,3282,3283,100,"007898"
"614cb71e48773076a0daa441","664","v1","90370",3284,3284,3284,100,"007898"
"614cb71e4877307732daa440","1820","v1","90370",3283,3281,3283,100,"007898"
"614cb71e4877307778daa4dd","1353","v1","90370",3282,3281,3282,99.9,"CT18"
"614cb71e487730778ddaa3cd","1427","v1","90370",3283,3282,3283,100,"007898"
"614cb71e487730788fdaa3ce","141","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877307d7ddaa3bb","106","v1","90370",3284,3286,3288,100,"ERL041834"
"614cb71e4877307d9ddaa485","991","v1","90370",3282,3278,3282,99.9,"007898"
"614cb71e4877308186daa44d","1897","v1","90370",3283,3282,3283,100,"007898"
"614cb71e48773083f4daa435","1746","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877308438daa45a","891","v1","90370",3283,3282,3283,100,"007898"
"614cb71e48773084c6daa431","1710","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877308590daa4cc","3","v1","90370",3283,3282,3283,100,"007898"
"614cb71e487730887adaa3ac","67","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877308e69daa424","1632","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877308f23daa418","1621","v1","90370",3283,3282,3283,100,"007898"
"614cb71e48773090c1daa494","1001","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614cb71e4877309401daa479","954","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614cb71e4877309547daa460","924","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614cb71e48773098fbdaa4ba","1124","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877309b33daa3c6","1422","v1","90370",3283,3283,3283,100,"007898"
"614cb71e4877309b3fdaa432","643","v1","90370",3284,3284,3284,100,"007898"
"614cb71e4877309e57daa4c5","1248","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877309e6edaa3c2","1417","v1","90370",3283,3282,3283,100,"007898"
"614cb71e4877309ecadaa419","449","v1","90370",3284,3284,3284,100,"007898"
"614cb71e487730a03edaa4d8","1335","v1","90370",3284,3284,3284,100,"ERL041834"
"614cb71e487730a55bdaa400","1565","v1","90370",3283,3282,3283,100,"007898"
"614cb71e487730a5c3daa48e","997","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614cb71e487730ab62daa442","674","v1","90370",3283,3276,3283,100,"007898"
"614cb71e487730af36daa415","411","v1","90370",3282,3281,3282,99.9,"CT18"
"614cb71e487730af71daa45d","896","v1","90370",3284,3287,3288,100,"ERL041834"
"614cb71e487730b105daa486","995","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614cb71e487730bbc0daa4cd","1287","v1","90370",3284,3284,3284,100,"ERL041834"
"614cb71e487730be2fdaa4dc","32","v1","90370",3283,3282,3283,100,"007898"
"614cb71e487730bf58daa454","791","v1","90370",3283,3282,3283,100,"007898"
"614cb71e487730bf7edaa4d7","29","v1","90370",3284,3286,3288,100,"ERL041834"
"614cb71e487730c245daa3ca","138","v1","90370",3281,3275,3281,99.9,"007898"
"614cb71e487730c4f7daa3b3","88","v1","90370",3284,3287,3288,100,"ERL041834"
"614cb71e487730c6a4daa4d9","31","v1","90370",3283,3282,3283,100,"007898"
"614cb71e487730cb62daa3ba","1401","v1","90370",3284,3284,3284,100,"ERL041834"
"614cb71e487730cf38daa420","1631","v1","90370",3283,3282,3283,100,"007898"
"614cb71e487730d5e4daa48a","996","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614cb71e487730d8dadaa4d2","28","v1","90370",3284,3284,3284,100,"007898"
"614cb71e487730d941daa3e7","1511","v1","90370",3283,3281,3283,100,"007898"
"614cb71e487730d94adaa3eb","1524","v1","90370",3283,3281,3283,100,"007898"
"614cb71e487730daefdaa475","951","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614cb71e487730dc1cdaa451","785","v1","90370",3283,3282,3283,100,"007898"
"614cb71e487730dceadaa46d","944","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614cb71e487730e5e8daa4df","1354","v1","90370",3283,3282,3283,100,"007898"
"614cb71e487730e820daa491","998","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614cb71e487730e904daa43d","660","v1","90370",3283,3282,3283,100,"007898"
"614cb71e487730ea30daa3c9","1425","v1","90370",3283,3282,3283,100,"007898"
"614cb71e487730ebd7daa425","584","v1","90370",3284,3282,3284,100,"UI4692"
"614cb71e487730ee1cdaa4d1","17","v1","90370",3283,3282,3283,100,"007898"
"614cb71e487730f833daa3bd","1406","v1","90370",3283,3282,3283,100,"007898"
"614cb71e487730fa0fdaa3d5","189","v1","90370",3283,3282,3283,100,"007898"
"614cb71e487730fd7ddaa4b4","1086","v1","90370",3274,3274,3274,99.7,"ERL041834"
"614ce94936a4e2006ba38cfa","325594","v1","90370",3281,3279,3281,99.9,"ERL041834"
"614ce94936a4e24d38a38d4e","644172","v1","90370",3282,3282,3282,99.9,"007898"
"614ce94936a4e26b19a38d5b","627329","v1","90370",3283,3282,3283,100,"007898"
"614ce94936a4e2f7caa38c10","453966","v1","90370",3275,3274,3275,99.7,"ERL041834"
"614d6e0b36a4e23de5a392c5","18NP_318","v1","90370",3274,3265,3274,99.7,"007898"
"614d6e0b36a4e24472a392c8","2019","v1","90370",3284,3284,3284,100,"007898"
"614d6e0b36a4e255e8a392c6","1997","v1","90370",3284,3281,3284,100,"007898"
"614d6e0b36a4e2bae5a392c7","2004","v1","90370",3284,3284,3284,100,"007898"
"614dd3dd36a4e26fc2a39c01","LD02737579","v1","90370",3281,3280,3281,99.9,"E98-0664_66"
